TX,RX,Delay,Jitter,Packet Loss,Hour,Model
1684,1685.034155032295,8.031228662280702,0.008743484639498433,0.0025,1.0,SA
1684,772.1981528021855,90.71614478385774,14.132826691780823,0.543125,1.0,SA
1684,1283.7484683749472,110.59544953132833,10.915791546822742,0.251875,1.0,SA
1684,1656.7974053747694,15.333372487571703,3.395530484693878,0.019375,1.0,SA
1684,1684.048319015983,8.920295573667712,1.1248739962358845,0.003125,1.0,SA
1684,1677.4974261489936,13.686170263058528,1.631327364609572,0.006875,1.0,SA
1684,1685.9448068238835,11.957984886662492,0.7249439536340853,0.001875,1.0,SA
1684,1662.2875659306205,10.88098609466328,1.7058360171646536,0.01625,1.0,SA
1684,1685.0334755223348,9.558264095924764,1.4280220219573398,0.003125,1.0,SA
1684,1685.0821924647146,11.150765135964914,2.492054601880878,0.0025,1.0,SA
1684,1683.9783692208712,10.309683487774295,1.5464927340025094,0.003125,1.0,SA
1684,1684.465481359174,11.756621739811914,2.1321245577164367,0.003125,1.0,SA
1684,1638.8550254542954,12.040181226804124,1.8554521631205674,0.03,1.0,SA
1684,1487.4709297388615,57.56274686515259,1.9713780965909096,0.119375,1.0,SA
1684,1510.3221810682815,19.6461312033543,4.766451723776225,0.105625,1.0,SA
1684,1586.71637382349,18.495136041916172,3.6084501731025305,0.060625,1.0,SA
1684,1684.266934000236,8.072201235109718,0.015615922208281056,0.003125,1.0,SA
1684,1684.252301830948,9.079762611285265,0.029641367628607276,0.003125,1.0,SA
1684,1684.266934000236,8.082088448275861,0.018005878293601004,0.003125,1.0,SA
1684,1592.7061423831126,24.47558406038487,4.669478339973439,0.058125,1.0,SA
1684,1611.4052296453667,12.643898284403672,1.9790496590163937,0.04625,1.0,SA
1684,1685.5303572068965,9.196488094043886,0.13737007841907153,0.003125,1.0,SA
1684,1684.0567080850208,10.30048015128688,1.8234189698492465,0.004375,1.0,SA
1684,1585.3729095343394,24.13152275949367,4.675691873333333,0.061875,1.0,SA
1684,1684.2687630392732,8.235791771159874,0.23543366060225848,0.003125,1.0,SA
1684,1684.8872826518523,9.986257667293234,0.8866007805642634,0.0025,1.0,SA
1684,1272.7579164908177,66.74734587136929,2.1708933347176083,0.246875,1.0,SA
1684,1456.5373007857274,58.26810114068166,1.3194123584905662,0.138125,1.0,SA
1684,1611.3894805862153,46.316778458060284,6.31430064590164,0.04625,1.0,SA
1684,1627.3629533259098,12.0457613957115,2.667545477893368,0.038125,1.0,SA
1684,1688.0427400415167,10.180721981226535,1.097016828428303,0.00125,1.0,SA
1684,1684.4782877346568,9.990211094043886,2.241717095357591,0.003125,1.0,SA
1684,1119.6020419762826,75.57999222169813,2.6462952644003783,0.3375,1.0,SA
1684,1684.2742501802197,8.439387489028213,0.5202745169385194,0.003125,1.0,SA
1684,546.422224264069,151.33194234951458,10.665242684824904,0.678125,1.0,SA
1684,1593.7202813880642,22.8837885,4.091223459244533,0.05625,1.0,SA
1684,1684.270592082283,8.116962297805642,0.026136373902133,0.003125,1.0,SA
1684,1678.375385396003,18.375465481132075,1.311014257394588,0.00625,1.0,SA
1684,1684.270592082283,8.119925827586208,0.017396875784190715,0.003125,1.0,SA
1684,1684.252301830948,14.933317899686521,0.278538199498118,0.003125,1.0,SA
1684,1683.6295355894297,9.328530962382446,0.706694460476788,0.003125,1.0,SA
1684,1110.1483396146032,77.0161265047619,3.152678522402288,0.34375,1.0,SA
1684,1686.7706020324085,13.252817359824782,2.807742010018785,0.00125,1.0,SA
1684,1676.0359207798508,15.57971538587642,2.8827103470031545,0.00875,1.0,SA
1684,1639.6927905953569,15.716379572440438,3.6499220811855673,0.029375,1.0,SA
1684,1620.052715048939,14.571199056714471,4.0532823548597525,0.04125,1.0,SA
1684,1547.8630988660705,43.79221695907231,1.4547410170648463,0.08375,1.0,SA
1684,1684.2687630392732,8.144109921630093,0.0378359504391468,0.003125,1.0,SA
1684,1644.0978130990218,19.50803228598972,2.2359271382636656,0.0275,1.0,SA
1684,1230.5006714378374,76.28248257081545,3.647955631443299,0.271875,1.0,SA
1684,1365.1907242382224,61.93358195746327,1.8513084984520125,0.191875,1.0,SA
1684,1613.716133373389,23.251547683900522,4.420494898493779,0.045,1.0,SA
1684,1550.1918271381298,37.136642119372446,1.8231231092150173,0.08375,1.0,SA
1684,1687.6585476559555,17.589089473387602,2.1966145144110274,0.001875,1.0,SA
1684,1653.4220774386952,11.606063328224778,1.2856144856230032,0.02125,1.0,SA
1684,1628.4529913306678,16.98088055613238,2.8034118701298705,0.036875,1.0,SA
1684,1278.5023824852524,66.52277692561984,2.1810379239040527,0.24375,1.0,SA
1684,1685.1187864798608,10.280238203007519,1.415806827586207,0.0025,1.0,SA
1684,1643.2690005070651,11.937273153598973,1.4808643987138266,0.0275,1.0,SA
1684,1667.1459932949797,10.481925568714377,1.9630582097591889,0.013125,1.0,SA
1684,1674.9712808819754,19.803975985507247,3.5299861853720054,0.008125,1.0,SA
1684,939.4669631738443,89.94758567977529,2.8908646906636672,0.44375,1.0,SA
1684,1684.2596178838123,18.679058573667714,2.6298586135508155,0.003125,1.0,SA
1684,1566.9800139435158,19.068356113283883,4.655848363697706,0.073125,1.0,SA
1684,831.0316536300014,100.8680823880407,1.9732728726114652,0.50875,1.0,SA
1684,1684.685102696382,10.64998823120301,1.8952328087774295,0.0025,1.0,SA
1684,1621.9543287327476,20.969053358723958,2.968845127035831,0.04,2.0,SA
1684,1625.771960744646,25.569934191558445,4.610093719948018,0.0375,2.0,SA
1684,1685.0323254775744,7.826412325814537,0.011852773040752352,0.0025,2.0,SA
1684,1685.3100895409252,14.810537502506266,0.07929606583072099,0.0025,2.0,SA
1684,1627.881585549423,13.59222633463035,2.777167553536665,0.03625,2.0,SA
1684,1530.0890169419376,21.177951550103664,4.5025332987551865,0.095625,2.0,SA
1684,1481.7571267110386,41.08477691726106,4.869098672376874,0.12375,2.0,SA
1684,1685.0304959268267,7.845414280701755,0.017371352978056427,0.0025,2.0,SA
1684,1687.1420629643292,8.467119358573216,0.7741997044458359,0.00125,2.0,SA
1684,1674.27421771968,21.276587250793654,4.0941101143583225,0.015625,2.0,SA
1684,1684.2559598494352,7.84870361755486,0.008720156838143037,0.003125,2.0,SA
1684,1566.4598862574871,21.415729370619946,3.140217130815914,0.0725,2.0,SA
1684,1676.8605989388998,11.671643924433251,2.4903671770636424,0.0075,2.0,SA
1684,1685.733108682222,8.27950098934837,0.6346567178683385,0.0025,2.0,SA
1684,1636.0610121677685,50.4133414257106,5.893251987718164,0.0325,2.0,SA
1684,1684.0470217708978,10.273065910288581,2.1118930477087257,0.00375,2.0,SA
1684,1625.1239730800487,11.77793966276803,2.4232818302990897,0.038125,2.0,SA
1684,1684.2577888646379,7.8836817554858944,0.013623208908406527,0.003125,2.0,SA
1684,1673.2738752818852,14.259594129419193,3.003241010739103,0.01,2.0,SA
1684,736.8259109311741,113.36017072687862,12.415467351664255,0.5675,2.0,SA
1684,1648.1388547745798,15.325334211538463,3.4283202950609364,0.025,2.0,SA
1684,1684.2614469069597,8.375321460815048,0.47768822145545803,0.003125,2.0,SA
1684,1632.5139272271015,13.871925513583442,3.2647679352750814,0.03375,2.0,SA
1684,1652.3716348358423,11.615589434504793,1.1528449264705882,0.021875,2.0,SA
1684,1684.2394988913718,7.93899160815047,0.03058332810539523,0.003125,2.0,SA
1684,1597.0276607015098,21.40014441335979,4.1307354632693585,0.055,2.0,SA
1684,1667.5556348890639,24.096127893468612,4.313517236675127,0.014375,2.0,SA
1684,1686.583450198363,10.159263254385966,1.7037818965517242,0.0025,2.0,SA
1684,1684.2577888646379,7.9004274169279,0.013123673149309914,0.003125,2.0,SA
1684,1660.1880188293694,25.347754378258106,2.877924363867684,0.016875,2.0,SA
1684,1685.3100895409252,14.750489250626567,0.23785152037617557,0.0025,2.0,SA
1684,1684.2577888646379,7.911540545454546,0.014274777289836888,0.003125,2.0,SA
1684,1686.5813273135134,10.677619457107077,2.3171331735588976,0.001875,2.0,SA
1684,1459.886029873227,26.281909224312596,4.533140050687908,0.13625,2.0,SA
1684,1683.8352450569553,10.850039564263325,3.0713581148055207,0.003125,2.0,SA
1684,1630.542293296086,12.378023043450066,2.0257657592472422,0.03625,2.0,SA
1684,576.6470859402505,173.40919301886794,20.367473809073726,0.66875,2.0,SA
1684,1658.5010540470503,18.6313969044586,2.204965624601657,0.01875,2.0,SA
1684,1543.2537947404155,20.842893089041095,3.5440321727210424,0.0875,2.0,SA
1684,1653.9087430212596,26.439195340439277,4.112526234647706,0.0325,2.0,SA
1684,1649.3862805476135,11.12620896796925,2.3932222339743587,0.024375,2.0,SA
1684,1684.2760792351473,7.877734931034483,0.04038182245922208,0.003125,2.0,SA
1684,1684.2651049651715,15.202981971786835,0.43817963299874535,0.003125,2.0,SA
1684,1132.5687728744283,149.50624997129188,12.747282983716476,0.346875,2.0,SA
